date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:15:27	96/96	---M-Z	200	added ('OK')	text/plain	date:Fri,%2005%20Jan%202024%2008:15:26%20GMT	https://decentralisedacct.com/robots.txt		(from )
11:15:30	157533/157533	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jan%202024%2008:15:28%20GMT	https://decentralisedacct.com/	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/index.html	(from )
11:15:31	104627/104627	---M--	200	added ('OK')	image/png	etag:%22198b3-647b9d44-d4d979b1ef1c18c4;;;%22	https://decentralisedacct.com/wp-content/uploads/2023/06/home_hero-1-768x768.png	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/uploads/2023/06/home_hero-1-768x768.png	(from https://decentralisedacct.com/)
11:15:32	687/687	---M-Z	200	added ('OK')	text/css	etag:%222af-61f97595-fac0859bc819b396;gz%22	https://decentralisedacct.com/wp-content/plugins/gtranslate/gtranslate-style16.css?ver=6.2.3	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/gtranslate/gtranslate-style1618cf.css	(from https://decentralisedacct.com/)
11:15:32	97517/97517	---M-Z	200	added ('OK')	text/css	etag:%2217ced-640a784e-9dc7d1ec5ad987ce;gz%22	https://decentralisedacct.com/wp-includes/css/dist/block-library/style.min.css?ver=6.2.3	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-includes/css/dist/block-library/style.min18cf.css	(from https://decentralisedacct.com/)
11:15:32	291/291	---M-Z	200	added ('OK')	text/css	etag:%22123-63eaa28c-2f015b9ff1237f0c;gz%22	https://decentralisedacct.com/wp-includes/css/classic-themes.min.css?ver=6.2.3	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-includes/css/classic-themes.min18cf.css	(from https://decentralisedacct.com/)
11:15:33	23383/23383	---M-Z	200	added ('OK')	text/css	etag:%225b57-6186d80b-7ce02a6f87f43cbc;gz%22	https://decentralisedacct.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/css/style.css?ver=1.8.0	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/css/styleee8b.css	(from https://decentralisedacct.com/)
11:15:33	23003/23003	---M-Z	200	added ('OK')	text/css	etag:%2259db-6186d80b-c5c94232d728d6f4;gz%22	https://decentralisedacct.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/css/datatable-style.css?ver=1.8.0	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/cryptocurrency-widgets-pack/assets/public/css/datatable-styleee8b.css	(from https://decentralisedacct.com/)
11:15:33	1312/1312	---M-Z	200	added ('OK')	text/css	etag:%22520-6445c2ae-99346950bdea0449;gz%22	https://decentralisedacct.com/wp-content/themes/baza/assets/fonts/inter.css?ver=1.25	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/themes/baza/assets/fonts/interc533.css	(from https://decentralisedacct.com/)
11:15:33	743/743	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b82a2ba600917ef027e05ab8739fdab6%22	https://decentralisedacct.com/comments/feed/	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/comments/feed/index.html	(from https://decentralisedacct.com/)
11:15:33	1105/1105	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b82a2ba600917ef027e05ab8739fdab6%22	https://decentralisedacct.com/feed/	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/feed/index.html	(from https://decentralisedacct.com/)
11:15:34	213258/213258	---M-Z	200	added ('OK')	text/css	etag:%223410a-6445c2ae-10e4f87202606195;gz%22	https://decentralisedacct.com/wp-content/themes/baza/assets/css/bootstrap.css?ver=1.25	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/themes/baza/assets/css/bootstrapc533.css	(from https://decentralisedacct.com/)
11:15:34	164917/164917	---M-Z	200	added ('OK')	text/css	etag:%2228435-6445c2ae-de4339dd7d4c25e0;gz%22	https://decentralisedacct.com/wp-content/themes/baza/style.css?ver=1.25	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/themes/baza/stylec533.css	(from https://decentralisedacct.com/)
11:15:34	59305/59305	---MCZ	200	added ('OK')	text/css	etag:W/%22ecd507b3125edc4d2a03aa6ae5d07da9%22	https://use.fontawesome.com/releases/v5.15.4/css/all.css	C:/Word/Projects/RabsonFam/Tee/T/use.fontawesome.com/releases/v5.15.4/css/all.css	(from https://decentralisedacct.com/)
11:15:35	19363/19363	---M-Z	200	added ('OK')	text/css	etag:%224ba3-64453765-61887396a7aace34;gz%22	https://decentralisedacct.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min3b94.css	(from https://decentralisedacct.com/)
11:15:35	9881/9881	---M-Z	200	added ('OK')	text/css	etag:%222699-64480c7b-e00c67fcd774ce00;gz%22	https://decentralisedacct.com/wp-content/uploads/elementor/css/custom-frontend-legacy.min.css?ver=3.12.2	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/uploads/elementor/css/custom-frontend-legacy.mine56c.css	(from https://decentralisedacct.com/)
11:15:35	132485/132485	---M-Z	200	added ('OK')	text/css	etag:%2220585-64480c7b-6bb5e7f4d0be6358;gz%22	https://decentralisedacct.com/wp-content/uploads/elementor/css/custom-frontend.min.css?ver=1682443387	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/uploads/elementor/css/custom-frontend.min7767.css	(from https://decentralisedacct.com/)
11:15:36	12876/12876	---M-Z	200	added ('OK')	text/css	etag:%22324c-64453766-c0fd1853c38b9d7e;gz%22	https://decentralisedacct.com/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css?ver=5.3.6	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min48f5.css	(from https://decentralisedacct.com/)
11:15:36	435174/435174	---M-Z	200	added ('OK')	text/css	etag:%226a3e6-64480c7b-1b49370628b0db84;gz%22	https://decentralisedacct.com/wp-content/uploads/elementor/css/custom-pro-frontend.min.css?ver=1682443387	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/uploads/elementor/css/custom-pro-frontend.min7767.css	(from https://decentralisedacct.com/)
11:15:36	8851/8851	---M-Z	200	added ('OK')	text/css	etag:%222293-6186da23-7b0c0ffe0716d570;gz%22	https://decentralisedacct.com/wp-content/plugins/forget-about-shortcode-buttons/public/css/button-styles.css?ver=2.1.2	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/forget-about-shortcode-buttons/public/css/button-styles431f.css	(from https://decentralisedacct.com/)
11:15:37	39799/39799	---M-Z	200	added ('OK')	text/css	etag:%229b77-623c8b4d-7f111116f33500d8;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-fonticons-ii.css?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-fonticons-ii254d.css	(from https://decentralisedacct.com/)
11:15:37	28395/28395	---M-Z	200	added ('OK')	text/css	etag:%226eeb-623c8b4d-40379bdf76a111ed;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-fonticons-fa.css?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-fonticons-fa254d.css	(from https://decentralisedacct.com/)
11:15:37	14966/14966	---M-Z	200	added ('OK')	text/css	etag:%223a76-623c8b4d-2728343134619c92;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/select2/select2.min.css?ver=4.0.13	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/select2/select2.min4819.css	(from https://decentralisedacct.com/)
11:15:38	4075/4075	---M-Z	200	added ('OK')	text/css	etag:%22feb-623c8b4d-b8318103b30273c6;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-crop.css?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-crop254d.css	(from https://decentralisedacct.com/)
11:15:38	3527/3527	---M-Z	200	added ('OK')	text/css	etag:%22dc7-623c8b4d-2ac60d6b04c3523a;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-modal.css?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-modal254d.css	(from https://decentralisedacct.com/)
11:15:38	21071/21071	---M-Z	200	added ('OK')	text/css	etag:%22524f-623c8b4d-815251068cc17070;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-styles.css?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-styles254d.css	(from https://decentralisedacct.com/)
11:15:38	9406/9406	---M-Z	200	added ('OK')	text/css	etag:%2224be-623c8b4d-cac54729856141ed;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-profile.css?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-profile254d.css	(from https://decentralisedacct.com/)
11:15:44	4246/4246	---M-Z	200	added ('OK')	text/css	etag:%221096-623c8b4d-d33d74c01d81973b;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-account.css?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-account254d.css	(from https://decentralisedacct.com/)
11:15:48	2044/2044	---M-Z	200	added ('OK')	text/css	etag:%227fc-623c8b4d-7eedb0308acb5663;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-misc.css?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-misc254d.css	(from https://decentralisedacct.com/)
11:15:48	3543/3543	---M-Z	200	added ('OK')	text/css	etag:%22dd7-623c8b4d-2befa8844d229a48;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-fileupload.css?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-fileupload254d.css	(from https://decentralisedacct.com/)
11:15:50	3751/3751	---M-Z	200	added ('OK')	text/css	etag:%22ea7-623c8b4d-263cca3ebc0d1dda;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/pickadate/default.css?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/pickadate/default254d.css	(from https://decentralisedacct.com/)
11:15:51	5707/5707	---M-Z	200	added ('OK')	text/css	etag:%22164b-623c8b4d-89bb694a7cad0621;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/pickadate/default.date.css?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/pickadate/default.date254d.css	(from https://decentralisedacct.com/)
11:15:53	2430/2430	---M-Z	200	added ('OK')	text/css	etag:%2297e-623c8b4d-98bca5fcbef9b103;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/pickadate/default.time.css?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/pickadate/default.time254d.css	(from https://decentralisedacct.com/)
11:15:53	1059/1059	---M-Z	200	added ('OK')	text/css	etag:%22423-623c8b4d-258a5cdfea754230;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-raty.css?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-raty254d.css	(from https://decentralisedacct.com/)
11:15:53	3820/3820	---M-Z	200	added ('OK')	text/css	etag:%22eec-623c8b4d-d0d904235c1030c0;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/simplebar.css?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/simplebar254d.css	(from https://decentralisedacct.com/)
11:15:54	2241/2241	---M-Z	200	added ('OK')	text/css	etag:%228c1-623c8b4d-ff897dbe514bcf6e;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-tipsy.css?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-tipsy254d.css	(from https://decentralisedacct.com/)
11:15:54	12210/12210	---M-Z	200	added ('OK')	text/css	etag:%222fb2-623c8b4d-49344a51dfad51d9;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-responsive.css?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-responsive254d.css	(from https://decentralisedacct.com/)
11:15:54	5984/5984	---M-Z	200	added ('OK')	text/css	etag:%221760-623c8b4d-ee4e488fca58a91;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-old-default.css?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/css/um-old-default254d.css	(from https://decentralisedacct.com/)
11:15:55	26702/26702	---MCZ	200	added ('OK')	text/css	etag:W/%22a034d3c71bee546f625877d7932917f8%22	https://use.fontawesome.com/releases/v5.15.4/css/v4-shims.css	C:/Word/Projects/RabsonFam/Tee/T/use.fontawesome.com/releases/v5.15.4/css/v4-shims.css	(from https://decentralisedacct.com/)
11:15:55	57912/57912	---M-Z	200	added ('OK')	text/css	etag:%22e238-64453765-369f981dd17767ad;gz%22	https://decentralisedacct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://decentralisedacct.com/)
11:15:55	669/669	---M-Z	200	added ('OK')	text/css	etag:%2229d-64453765-d7fe16a5d09afa09;gz%22	https://decentralisedacct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://decentralisedacct.com/)
11:15:55	675/675	---M-Z	200	added ('OK')	text/css	etag:%222a3-64453765-81d8a19208b09ec9;gz%22	https://decentralisedacct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://decentralisedacct.com/)
11:15:56	677/677	---M-Z	200	added ('OK')	text/css	etag:%222a5-64453765-1a80c4df4d9f0d77;gz%22	https://decentralisedacct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://decentralisedacct.com/)
11:15:56	89815/89815	---M-Z	200	added ('OK')	application/javascript	etag:%2215ed7-6408d5ee-c4851103bdfd703f;gz%22	https://decentralisedacct.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.4	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-includes/js/jquery/jquery.min5aed.js	(from https://decentralisedacct.com/)
11:15:57	13424/13424	---M-Z	200	added ('OK')	application/javascript	etag:%223470-63e16a24-6a81db7699ecf543;gz%22	https://decentralisedacct.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.0	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-includes/js/jquery/jquery-migrate.min6b00.js	(from https://decentralisedacct.com/)
11:15:57	80878/80878	---M-Z	200	added ('OK')	application/javascript	etag:%2213bee-6445c2ae-238c1141bd19acc5;gz%22	https://decentralisedacct.com/wp-content/themes/baza/assets/js/bootstrap.bundle.min.js?ver=1.25	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/themes/baza/assets/js/bootstrap.bundle.minc533.js	(from https://decentralisedacct.com/)
11:15:58	4254/4254	---M-Z	200	added ('OK')	application/javascript	etag:%22109e-6445c2ae-2ffeb1ae3bba9da7;gz%22	https://decentralisedacct.com/wp-content/themes/baza/assets/js/index.js?ver=1.25	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/themes/baza/assets/js/indexc533.js	(from https://decentralisedacct.com/)
11:15:58	293/293	---M-Z	200	added ('OK')	application/javascript	etag:%22125-623c8b4d-d99ab7a10e712d82;gz%22	https://decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-gdpr.min.js?ver=2.3.1	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/plugins/ultimate-member/assets/js/um-gdpr.min254d.js	(from https://decentralisedacct.com/)
11:16:00	210791/210791	---MCZ	200	added ('OK')	application/json	date:Fri,%2005%20Jan%202024%2008:15:59%20GMT	https://decentralisedacct.com/wp-json/	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-json/index.html	(from https://decentralisedacct.com/)
11:16:01	38707/38707	---MCZ	200	added ('OK')	application/json	date:Fri,%2005%20Jan%202024%2008:16:00%20GMT	https://decentralisedacct.com/wp-json/wp/v2/pages/1091	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-json/wp/v2/pages/1091.json	(from https://decentralisedacct.com/)
11:16:01	840/840	---M-Z	200	added ('OK')	text/xml	date:Fri,%2005%20Jan%202024%2008:16:00%20GMT	https://decentralisedacct.com/xmlrpc.php?rsd	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/xmlrpc0db0.php	(from https://decentralisedacct.com/)
11:16:01	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-52a8c1b8-bdce6abdc5078c6e;gz%22	https://decentralisedacct.com/wp-includes/wlwmanifest.xml	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-includes/wlwmanifest.xml	(from https://decentralisedacct.com/)
11:16:02	2825/2825	---M-Z	200	added ('OK')	application/json	date:Fri,%2005%20Jan%202024%2008:16:01%20GMT	https://decentralisedacct.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdecentralisedacct.com%2F	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-json/oembed/1.0/embed7d30.json	(from https://decentralisedacct.com/)
11:16:03	2893/2893	---M-Z	200	added ('OK')	text/xml	date:Fri,%2005%20Jan%202024%2008:16:02%20GMT	https://decentralisedacct.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdecentralisedacct.com%2F&format=xml	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-json/oembed/1.0/embed9727	(from https://decentralisedacct.com/)
11:16:03	2058/2058	---M--	200	added ('OK')	image/png	etag:%2280a-647c6bec-dc2b76e82a5e4d67;;;%22	https://decentralisedacct.com/wp-content/uploads/2023/06/cropped-IMG-20230602-WA0023-removebg-preview-1-32x32.png	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/uploads/2023/06/cropped-IMG-20230602-WA0023-removebg-preview-1-32x32.png	(from https://decentralisedacct.com/)
11:16:04	37019/37019	---M--	200	added ('OK')	image/png	etag:%22909b-647c6bec-345a4fec35282b9e;;;%22	https://decentralisedacct.com/wp-content/uploads/2023/06/cropped-IMG-20230602-WA0023-removebg-preview-1-192x192.png	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/uploads/2023/06/cropped-IMG-20230602-WA0023-removebg-preview-1-192x192.png	(from https://decentralisedacct.com/)
11:16:04	34382/34382	---M--	200	added ('OK')	image/png	etag:%22864e-647c6bec-47e8a79389f19d5c;;;%22	https://decentralisedacct.com/wp-content/uploads/2023/06/cropped-IMG-20230602-WA0023-removebg-preview-1-180x180.png	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/uploads/2023/06/cropped-IMG-20230602-WA0023-removebg-preview-1-180x180.png	(from https://decentralisedacct.com/)
11:16:04	46969/46969	---M--	200	added ('OK')	image/png	etag:%22b779-647c6bcf-f706ecff333949f8;;;%22	https://decentralisedacct.com/wp-content/uploads/2023/06/20230604_114721.png	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/uploads/2023/06/20230604_114721.png	(from https://decentralisedacct.com/)
11:16:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jan%202024%2008:16:04%20GMT	https://decentralisedacct.com/register	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/register	(from https://decentralisedacct.com/)
11:16:06	47568/47568	---M--	200	added ('OK')	image/jpeg	etag:%22b9d0-6186864e-acf1e268a4958551;;;%22	https://decentralisedacct.com/wp-content/uploads/2018/03/testi2.jpg	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/uploads/2018/03/testi2.jpg	(from https://decentralisedacct.com/)
11:16:06	37902/37902	---M--	200	added ('OK')	image/jpeg	etag:%22940e-618686d5-2492cc0aa0a8dce1;;;%22	https://decentralisedacct.com/wp-content/uploads/2018/03/team5.jpg	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/uploads/2018/03/team5.jpg	(from https://decentralisedacct.com/)
11:16:07	124414/124414	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jan%202024%2008:16:05%20GMT	https://decentralisedacct.com/login/	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/login/index.html	(from https://decentralisedacct.com/)
11:16:08	42059/42059	---M--	200	added ('OK')	image/jpeg	etag:%22a44b-621dc7d3-8a010766b0de938d;;;%22	https://decentralisedacct.com/wp-content/uploads/2018/03/team1-1.jpg	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/uploads/2018/03/team1-1.jpg	(from https://decentralisedacct.com/)
11:16:10	126916/126916	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jan%202024%2008:16:07%20GMT	https://decentralisedacct.com/contact-us/	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/contact-us/index.html	(from https://decentralisedacct.com/)
11:16:11	152747/152747	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jan%202024%2008:16:08%20GMT	https://decentralisedacct.com/register/	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/register/index.html	(from https://decentralisedacct.com/)
11:16:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jan%202024%2008:16:08%20GMT	https://decentralisedacct.com/start-new-investment/	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/start-new-investment/index.html	(from https://decentralisedacct.com/)
11:16:12	1/1	---M-Z	302	error ('Found')	text/html	date:Fri,%2005%20Jan%202024%2008:16:08%20GMT	https://decentralisedacct.com/dashboard/	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/dashboard/index.html	(from https://decentralisedacct.com/)
11:16:12	21822/21822	---M--	200	added ('OK')	image/jpeg	etag:%22553e-61868508-6a45f154c84c16a8;;;%22	https://decentralisedacct.com/wp-content/uploads/2018/03/admin-ajax.jpg	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/uploads/2018/03/admin-ajax.jpg	(from https://decentralisedacct.com/)
11:16:13	139214/139214	---M--	200	added ('OK')	image/png	etag:%2221fce-6445c73b-c4398efbd2884f4c;;;%22	https://decentralisedacct.com/wp-content/uploads/2021/10/Grouhjhjh23.png	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/uploads/2021/10/Grouhjhjh23.png	(from https://decentralisedacct.com/)
11:16:13	360955/360955	---M--	200	added ('OK')	image/png	etag:%22581fb-647bb645-154b58d8f33674a5;;;%22	https://decentralisedacct.com/wp-content/uploads/2023/06/devices_mockups-macbook_03-1024x653-1.png	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/uploads/2023/06/devices_mockups-macbook_03-1024x653-1.png	(from https://decentralisedacct.com/)
11:16:14	1/1	---M-Z	302	error ('Found')	text/html	date:Fri,%2005%20Jan%202024%2008:16:12%20GMT	https://decentralisedacct.com/withdrawal-2/	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/withdrawal-2/index.html	(from https://decentralisedacct.com/)
11:16:14	63268/63268	---M--	200	added ('OK')	image/png	etag:%22f724-647bb756-6608e137de139f57;;;%22	https://decentralisedacct.com/wp-content/uploads/2023/06/Screenshot_2023-06-03_145615-removebg-preview-300x287.png	C:/Word/Projects/RabsonFam/Tee/T/decentralisedacct.com/wp-content/uploads/2023/06/Screenshot_2023-06-03_145615-removebg-preview-300x287.png	(from https://decentralisedacct.com/)
11:16:14	1269/1269	---M--	200	added ('OK')	image/png	etag:%2238b7efdf34a6cc8ccdb16e3fb12403eb%22	https://assets.coingecko.com/coins/images/1/thumb/bitcoin.png	C:/Word/Projects/RabsonFam/Tee/T/assets.coingecko.com/coins/images/1/thumb/bitcoin.png	(from https://decentralisedacct.com/)
11:16:14	1028/1028	---M--	200	added ('OK')	image/png	etag:%2288b116ce5afab1e428ae130a1a8c017d%22	https://assets.coingecko.com/coins/images/279/thumb/ethereum.png	C:/Word/Projects/RabsonFam/Tee/T/assets.coingecko.com/coins/images/279/thumb/ethereum.png	(from https://decentralisedacct.com/)
11:16:15	991/991	---M--	200	added ('OK')	image/png	etag:%2261f482546853b38db6538e4e3f727863%22	https://assets.coingecko.com/coins/images/325/thumb/Tether.png	C:/Word/Projects/RabsonFam/Tee/T/assets.coingecko.com/coins/images/325/thumb/Tether.png	(from https://decentralisedacct.com/)
11:16:15	1210/1210	---M--	200	added ('OK')	image/png	etag:%22c1f93018128e3aada8a1477e16d9363e%22	https://assets.coingecko.com/coins/images/825/thumb/bnb-icon2_2x.png	C:/Word/Projects/RabsonFam/Tee/T/assets.coingecko.com/coins/images/825/thumb/bnb-icon2_2x.png	(from https://decentralisedacct.com/)
11:16:15	949/949	---M--	200	added ('OK')	image/png	etag:%22a5ea22aec63e935130951251e1bdf1aa%22	https://assets.coingecko.com/coins/images/4128/thumb/solana.png	C:/Word/Projects/RabsonFam/Tee/T/assets.coingecko.com/coins/images/4128/thumb/solana.png	(from https://decentralisedacct.com/)
11:16:15	526/526	---M--	200	added ('OK')	image/png	etag:%22de9ed0ce024effefdc5f61dd81948adc%22	https://assets.coingecko.com/coins/images/44/thumb/xrp-symbol-white-128.png	C:/Word/Projects/RabsonFam/Tee/T/assets.coingecko.com/coins/images/44/thumb/xrp-symbol-white-128.png	(from https://decentralisedacct.com/)
11:16:16	1443/1443	---M--	200	added ('OK')	image/png	etag:%225c8c075239c8241fecc8ff33e1d4ad87%22	https://assets.coingecko.com/coins/images/6319/thumb/usdc.png	C:/Word/Projects/RabsonFam/Tee/T/assets.coingecko.com/coins/images/6319/thumb/usdc.png	(from https://decentralisedacct.com/)
